FIPS Code,State and area,Year,Month,Population,Civilian labor force,Percent Labour Force,Employed,Employment Rate,Unemployed,Unemployment Rate,state,code,fips,day,month_
1,Alabama,2019.0,1.0,3858512.0,2218016.0,57.5,2123222.0,55.0,94794.0,4.3,Alabama,AL,1.0,1,2019-01
2,Alaska,2019.0,1.0,546579.0,349386.0,63.9,325783.0,59.6,23603.0,6.8,Alaska,AK,2.0,1,2019-01
4,Arizona,2019.0,1.0,5670393.0,3505228.0,61.8,3317215.0,58.5,188013.0,5.4,Arizona,AZ,4.0,1,2019-01
5,Arkansas,2019.0,1.0,2340710.0,1345590.0,57.5,1286293.0,55.0,59297.0,4.4,Arkansas,AR,5.0,1,2019-01
6,California,2019.0,1.0,31012788.0,19323914.0,62.3,18385594.0,59.3,938320.0,4.9,California,CA,6.0,1,2019-01
37,Los Angeles County,2019.0,1.0,8057333.0,5105387.0,63.4,4848084.0,60.2,257303.0,5.0,,,,1,2019-01
8,Colorado,2019.0,1.0,4516317.0,3084590.0,68.3,2981207.0,66.0,103383.0,3.4,Colorado,CO,8.0,1,2019-01
9,Connecticut,2019.0,1.0,2885407.0,1905935.0,66.1,1820221.0,63.1,85714.0,4.5,Connecticut,CT,9.0,1,2019-01
10,Delaware,2019.0,1.0,776420.0,483932.0,62.3,464115.0,59.8,19817.0,4.1,Delaware,DE,10.0,1,2019-01
11,District of Columbia,2019.0,1.0,579320.0,408322.0,70.5,381249.0,65.8,27073.0,6.6,District of Columbia,DC,11.0,1,2019-01
12,Florida,2019.0,1.0,17320950.0,10226748.0,59.0,9836915.0,56.8,389833.0,3.8,Florida,FL,12.0,1,2019-01
13,Georgia,2019.0,1.0,8156579.0,5126670.0,62.9,4906091.0,60.1,220579.0,4.3,Georgia,GA,13.0,1,2019-01
15,Hawaii,2019.0,1.0,1092891.0,670618.0,61.4,650976.0,59.6,19642.0,2.9,Hawaii,HI,15.0,1,2019-01
16,Idaho,2019.0,1.0,1354143.0,862962.0,63.7,829137.0,61.2,33825.0,3.9,Idaho,ID,16.0,1,2019-01
17,Illinois,2019.0,1.0,10009039.0,6443805.0,64.4,6096526.0,60.9,347279.0,5.4,Illinois,IL,17.0,1,2019-01
18,Indiana,2019.0,1.0,5228912.0,3375695.0,64.6,3239676.0,62.0,136019.0,4.0,Indiana,IN,18.0,1,2019-01
19,Iowa,2019.0,1.0,2466434.0,1713131.0,69.5,1652105.0,67.0,61026.0,3.6,Iowa,IA,19.0,1,2019-01
20,Kansas,2019.0,1.0,2225406.0,1481498.0,66.6,1427245.0,64.1,54253.0,3.7,Kansas,KS,20.0,1,2019-01
21,Kentucky,2019.0,1.0,3492386.0,2043169.0,58.5,1946420.0,55.7,96749.0,4.7,Kentucky,KY,21.0,1,2019-01
22,Louisiana,2019.0,1.0,3584760.0,2092144.0,58.4,1983084.0,55.3,109060.0,5.2,Louisiana,LA,22.0,1,2019-01
23,Maine,2019.0,1.0,1108679.0,687449.0,62.0,661953.0,59.7,25496.0,3.7,Maine,ME,23.0,1,2019-01
24,Maryland,2019.0,1.0,4760866.0,3229481.0,67.8,3092101.0,64.9,137380.0,4.3,Maryland,MD,24.0,1,2019-01
25,Massachusetts,2019.0,1.0,5627960.0,3773801.0,67.1,3624071.0,64.4,149730.0,4.0,Massachusetts,MA,25.0,1,2019-01
26,Michigan,2019.0,1.0,7986297.0,4911291.0,61.5,4673897.0,58.5,237394.0,4.8,Michigan,MI,26.0,1,2019-01
27,Minnesota,2019.0,1.0,4410297.0,3063373.0,69.5,2933785.0,66.5,129588.0,4.2,Minnesota,MN,27.0,1,2019-01
28,Mississippi,2019.0,1.0,2287007.0,1260555.0,55.1,1188890.0,52.0,71665.0,5.7,Mississippi,MS,28.0,1,2019-01
29,Missouri,2019.0,1.0,4804992.0,3035462.0,63.2,2922843.0,60.8,112619.0,3.7,Missouri,MO,29.0,1,2019-01
30,Montana,2019.0,1.0,847596.0,529049.0,62.4,503570.0,59.4,25479.0,4.8,Montana,MT,30.0,1,2019-01
31,Nebraska,2019.0,1.0,1475406.0,1028124.0,69.7,991618.0,67.2,36506.0,3.6,Nebraska,NE,31.0,1,2019-01
32,Nevada,2019.0,1.0,2408437.0,1535019.0,63.7,1463161.0,60.8,71858.0,4.7,Nevada,NV,32.0,1,2019-01
33,New Hampshire,2019.0,1.0,1118346.0,770021.0,68.9,745116.0,66.6,24905.0,3.2,New Hampshire,NH,33.0,1,2019-01
34,New Jersey,2019.0,1.0,7070860.0,4459052.0,63.1,4272236.0,60.4,186816.0,4.2,New Jersey,NJ,34.0,1,2019-01
35,New Mexico,2019.0,1.0,1636932.0,952060.0,58.2,899341.0,54.9,52719.0,5.5,New Mexico,NM,35.0,1,2019-01
36,New York,2019.0,1.0,15683812.0,9502638.0,60.6,9063941.0,57.8,438697.0,4.6,New York,NY,36.0,1,2019-01
51000,New York city,2019.0,1.0,6754744.0,4075425.0,60.3,3879525.0,57.4,195900.0,4.8,,,,1,2019-01
37,North Carolina,2019.0,1.0,8205684.0,5001587.0,61.0,4786568.0,58.3,215019.0,4.3,North Carolina,NC,37.0,1,2019-01
38,North Dakota,2019.0,1.0,582907.0,403640.0,69.2,390696.0,67.0,12944.0,3.2,North Dakota,ND,38.0,1,2019-01
39,Ohio,2019.0,1.0,9232906.0,5782079.0,62.6,5475684.0,59.3,306395.0,5.3,Ohio,OH,39.0,1,2019-01
40,Oklahoma,2019.0,1.0,3022283.0,1829020.0,60.5,1761928.0,58.3,67092.0,3.7,Oklahoma,OK,40.0,1,2019-01
41,Oregon,2019.0,1.0,3392962.0,2093571.0,61.7,1997852.0,58.9,95719.0,4.6,Oregon,OR,41.0,1,2019-01
42,Pennsylvania,2019.0,1.0,10273786.0,6449394.0,62.8,6140353.0,59.8,309041.0,4.8,Pennsylvania,PA,42.0,1,2019-01
44,Rhode Island,2019.0,1.0,862811.0,556337.0,64.5,530031.0,61.4,26306.0,4.7,Rhode Island,RI,44.0,1,2019-01
45,South Carolina,2019.0,1.0,4041071.0,2348462.0,58.1,2258828.0,55.9,89634.0,3.8,South Carolina,SC,45.0,1,2019-01
46,South Dakota,2019.0,1.0,671039.0,454379.0,67.7,438357.0,65.3,16022.0,3.5,South Dakota,SD,46.0,1,2019-01
47,Tennessee,2019.0,1.0,5357263.0,3289418.0,61.4,3160965.0,59.0,128453.0,3.9,Tennessee,TN,47.0,1,2019-01
48,Texas,2019.0,1.0,21770174.0,13906519.0,63.9,13326606.0,61.2,579913.0,4.2,Texas,TX,48.0,1,2019-01
49,Utah,2019.0,1.0,2326530.0,1586679.0,68.2,1537119.0,66.1,49560.0,3.1,Utah,UT,49.0,1,2019-01
50,Vermont,2019.0,1.0,517878.0,344711.0,66.6,334884.0,64.7,9827.0,2.9,Vermont,VT,50.0,1,2019-01
51,Virginia,2019.0,1.0,6664897.0,4367012.0,65.5,4219185.0,63.3,147827.0,3.4,Virginia,VA,51.0,1,2019-01
53,Washington,2019.0,1.0,5983264.0,3860889.0,64.5,3660423.0,61.2,200466.0,5.2,Washington,WA,53.0,1,2019-01
54,West Virginia,2019.0,1.0,1452650.0,789054.0,54.3,740700.0,51.0,48354.0,6.1,West Virginia,WV,54.0,1,2019-01
55,Wisconsin,2019.0,1.0,4624157.0,3059863.0,66.2,2957112.0,63.9,102751.0,3.4,Wisconsin,WI,55.0,1,2019-01
56,Wyoming,2019.0,1.0,450258.0,292448.0,65.0,279379.0,62.0,13069.0,4.5,Wyoming,WY,56.0,1,2019-01
1,Alabama,2019.0,2.0,3859089.0,2227059.0,57.7,2143463.0,55.5,83596.0,3.8,Alabama,AL,1.0,1,2019-02
2,Alaska,2019.0,2.0,546404.0,352084.0,64.4,329835.0,60.4,22249.0,6.3,Alaska,AK,2.0,1,2019-02
4,Arizona,2019.0,2.0,5679559.0,3506682.0,61.7,3337810.0,58.8,168872.0,4.8,Arizona,AZ,4.0,1,2019-02
5,Arkansas,2019.0,2.0,2341109.0,1361438.0,58.2,1306020.0,55.8,55418.0,4.1,Arkansas,AR,5.0,1,2019-02
6,California,2019.0,2.0,31014817.0,19382307.0,62.5,18520137.0,59.7,862170.0,4.4,California,CA,6.0,1,2019-02
37,Los Angeles County,2019.0,2.0,8055557.0,5109068.0,63.4,4876521.0,60.5,232547.0,4.6,,,,1,2019-02
8,Colorado,2019.0,2.0,4521344.0,3113358.0,68.9,3016419.0,66.7,96939.0,3.1,Colorado,CO,8.0,1,2019-02
9,Connecticut,2019.0,2.0,2884720.0,1904764.0,66.0,1826480.0,63.3,78284.0,4.1,Connecticut,CT,9.0,1,2019-02
10,Delaware,2019.0,2.0,777040.0,485074.0,62.4,466889.0,60.1,18185.0,3.7,Delaware,DE,10.0,1,2019-02
11,District of Columbia,2019.0,2.0,579490.0,413764.0,71.4,388856.0,67.1,24908.0,6.0,District of Columbia,DC,11.0,1,2019-02
12,Florida,2019.0,2.0,17335625.0,10253650.0,59.1,9915345.0,57.2,338305.0,3.3,Florida,FL,12.0,1,2019-02
13,Georgia,2019.0,2.0,8164162.0,5133364.0,62.9,4935389.0,60.5,197975.0,3.9,Georgia,GA,13.0,1,2019-02
15,Hawaii,2019.0,2.0,1092373.0,669985.0,61.3,652700.0,59.8,17285.0,2.6,Hawaii,HI,15.0,1,2019-02
16,Idaho,2019.0,2.0,1356695.0,867414.0,63.9,837399.0,61.7,30015.0,3.5,Idaho,ID,16.0,1,2019-02
17,Illinois,2019.0,2.0,10005294.0,6468598.0,64.7,6152603.0,61.5,315995.0,4.9,Illinois,IL,17.0,1,2019-02
18,Indiana,2019.0,2.0,5230605.0,3376806.0,64.6,3247930.0,62.1,128876.0,3.8,Indiana,IN,18.0,1,2019-02
19,Iowa,2019.0,2.0,2466914.0,1724820.0,69.9,1671198.0,67.7,53622.0,3.1,Iowa,IA,19.0,1,2019-02
20,Kansas,2019.0,2.0,2225385.0,1491592.0,67.0,1439347.0,64.7,52245.0,3.5,Kansas,KS,20.0,1,2019-02
21,Kentucky,2019.0,2.0,3492597.0,2047687.0,58.6,1953295.0,55.9,94392.0,4.6,Kentucky,KY,21.0,1,2019-02
22,Louisiana,2019.0,2.0,3584066.0,2093428.0,58.4,2005186.0,55.9,88242.0,4.2,Louisiana,LA,22.0,1,2019-02
23,Maine,2019.0,2.0,1108981.0,688321.0,62.1,664572.0,59.9,23749.0,3.5,Maine,ME,23.0,1,2019-02
24,Maryland,2019.0,2.0,4761146.0,3236090.0,68.0,3110857.0,65.3,125233.0,3.9,Maryland,MD,24.0,1,2019-02
25,Massachusetts,2019.0,2.0,5628669.0,3776739.0,67.1,3640109.0,64.7,136630.0,3.6,Massachusetts,MA,25.0,1,2019-02
26,Michigan,2019.0,2.0,7985730.0,4931877.0,61.8,4706305.0,58.9,225572.0,4.6,Michigan,MI,26.0,1,2019-02
27,Minnesota,2019.0,2.0,4412091.0,3069818.0,69.6,2951243.0,66.9,118575.0,3.9,Minnesota,MN,27.0,1,2019-02
28,Mississippi,2019.0,2.0,2286684.0,1267425.0,55.4,1198326.0,52.4,69099.0,5.5,Mississippi,MS,28.0,1,2019-02
29,Missouri,2019.0,2.0,4805762.0,3058665.0,63.6,2945631.0,61.3,113034.0,3.7,Missouri,MO,29.0,1,2019-02
30,Montana,2019.0,2.0,848103.0,531829.0,62.7,508791.0,60.0,23038.0,4.3,Montana,MT,30.0,1,2019-02
31,Nebraska,2019.0,2.0,1475799.0,1035676.0,70.2,1001585.0,67.9,34091.0,3.3,Nebraska,NE,31.0,1,2019-02
32,Nevada,2019.0,2.0,2412610.0,1550251.0,64.3,1485586.0,61.6,64665.0,4.2,Nevada,NV,32.0,1,2019-02
33,New Hampshire,2019.0,2.0,1118827.0,771046.0,68.9,747127.0,66.8,23919.0,3.1,New Hampshire,NH,33.0,1,2019-02
34,New Jersey,2019.0,2.0,7070361.0,4488793.0,63.5,4308815.0,60.9,179978.0,4.0,New Jersey,NJ,34.0,1,2019-02
35,New Mexico,2019.0,2.0,1637533.0,958082.0,58.5,907727.0,55.4,50355.0,5.3,New Mexico,NM,35.0,1,2019-02
36,New York,2019.0,2.0,15677402.0,9496871.0,60.6,9071895.0,57.9,424976.0,4.5,New York,NY,36.0,1,2019-02
51000,New York city,2019.0,2.0,6751560.0,4106181.0,60.8,3923522.0,58.1,182659.0,4.4,,,,1,2019-02
37,North Carolina,2019.0,2.0,8213133.0,5048417.0,61.5,4847964.0,59.0,200453.0,4.0,North Carolina,NC,37.0,1,2019-02
38,North Dakota,2019.0,2.0,582958.0,406759.0,69.8,394369.0,67.6,12390.0,3.0,North Dakota,ND,38.0,1,2019-02
39,Ohio,2019.0,2.0,9233071.0,5792466.0,62.7,5517068.0,59.8,275398.0,4.8,Ohio,OH,39.0,1,2019-02
40,Oklahoma,2019.0,2.0,3023300.0,1838168.0,60.8,1776927.0,58.8,61241.0,3.3,Oklahoma,OK,40.0,1,2019-02
41,Oregon,2019.0,2.0,3395298.0,2100228.0,61.9,2008872.0,59.2,91356.0,4.3,Oregon,OR,41.0,1,2019-02
42,Pennsylvania,2019.0,2.0,10272066.0,6464276.0,62.9,6159479.0,60.0,304797.0,4.7,Pennsylvania,PA,42.0,1,2019-02
44,Rhode Island,2019.0,2.0,862728.0,557862.0,64.7,533730.0,61.9,24132.0,4.3,Rhode Island,RI,44.0,1,2019-02
45,South Carolina,2019.0,2.0,4045392.0,2361437.0,58.4,2280234.0,56.4,81203.0,3.4,South Carolina,SC,45.0,1,2019-02
46,South Dakota,2019.0,2.0,671463.0,458792.0,68.3,442809.0,65.9,15983.0,3.5,South Dakota,SD,46.0,1,2019-02
47,Tennessee,2019.0,2.0,5360432.0,3308636.0,61.7,3193723.0,59.6,114913.0,3.5,Tennessee,TN,47.0,1,2019-02
48,Texas,2019.0,2.0,21795969.0,13995856.0,64.2,13469179.0,61.8,526677.0,3.8,Texas,TX,48.0,1,2019-02
49,Utah,2019.0,2.0,2330395.0,1597643.0,68.6,1549048.0,66.5,48595.0,3.0,Utah,UT,49.0,1,2019-02
50,Vermont,2019.0,2.0,517850.0,344379.0,66.5,335983.0,64.9,8396.0,2.4,Vermont,VT,50.0,1,2019-02
51,Virginia,2019.0,2.0,6667480.0,4404713.0,66.1,4268520.0,64.0,136193.0,3.1,Virginia,VA,51.0,1,2019-02
53,Washington,2019.0,2.0,5989125.0,3888160.0,64.9,3685660.0,61.5,202500.0,5.2,Washington,WA,53.0,1,2019-02
54,West Virginia,2019.0,2.0,1451808.0,792290.0,54.6,744314.0,51.3,47976.0,6.1,West Virginia,WV,54.0,1,2019-02
55,Wisconsin,2019.0,2.0,4625075.0,3078299.0,66.6,2970663.0,64.2,107636.0,3.5,Wisconsin,WI,55.0,1,2019-02
56,Wyoming,2019.0,2.0,450382.0,292922.0,65.0,281577.0,62.5,11345.0,3.9,Wyoming,WY,56.0,1,2019-02
1,Alabama,2019.0,3.0,3860039.0,2230941.0,57.8,2153104.0,55.8,77837.0,3.5,Alabama,AL,1.0,1,2019-03
2,Alaska,2019.0,3.0,546284.0,351885.0,64.4,330081.0,60.4,21804.0,6.2,Alaska,AK,2.0,1,2019-03
4,Arizona,2019.0,3.0,5689006.0,3521527.0,61.9,3349905.0,58.9,171622.0,4.9,Arizona,AZ,4.0,1,2019-03
5,Arkansas,2019.0,3.0,2341740.0,1363242.0,58.2,1315938.0,56.2,47304.0,3.5,Arkansas,AR,5.0,1,2019-03
6,California,2019.0,3.0,31017497.0,19372871.0,62.5,18496094.0,59.6,876777.0,4.5,California,CA,6.0,1,2019-03
37,Los Angeles County,2019.0,3.0,8054081.0,5105939.0,63.4,4874110.0,60.5,231829.0,4.5,,,,1,2019-03
8,Colorado,2019.0,3.0,4526747.0,3101721.0,68.5,3013176.0,66.6,88545.0,2.9,Colorado,CO,8.0,1,2019-03
9,Connecticut,2019.0,3.0,2884267.0,1909067.0,66.2,1834655.0,63.6,74412.0,3.9,Connecticut,CT,9.0,1,2019-03
10,Delaware,2019.0,3.0,777740.0,487530.0,62.7,469815.0,60.4,17715.0,3.6,Delaware,DE,10.0,1,2019-03
11,District of Columbia,2019.0,3.0,579681.0,415620.0,71.7,392160.0,67.7,23460.0,5.6,District of Columbia,DC,11.0,1,2019-03
12,Florida,2019.0,3.0,17351326.0,10222191.0,58.9,9890322.0,57.0,331869.0,3.2,Florida,FL,12.0,1,2019-03
13,Georgia,2019.0,3.0,8172347.0,5136259.0,62.8,4946615.0,60.5,189644.0,3.7,Georgia,GA,13.0,1,2019-03
15,Hawaii,2019.0,3.0,1091842.0,670888.0,61.4,654194.0,59.9,16694.0,2.5,Hawaii,HI,15.0,1,2019-03
16,Idaho,2019.0,3.0,1359388.0,869214.0,63.9,840262.0,61.8,28952.0,3.3,Idaho,ID,16.0,1,2019-03
17,Illinois,2019.0,3.0,10002260.0,6468438.0,64.7,6171894.0,61.7,296544.0,4.6,Illinois,IL,17.0,1,2019-03
18,Indiana,2019.0,3.0,5232865.0,3384705.0,64.7,3262025.0,62.3,122680.0,3.6,Indiana,IN,18.0,1,2019-03
19,Iowa,2019.0,3.0,2467642.0,1726741.0,70.0,1670192.0,67.7,56549.0,3.3,Iowa,IA,19.0,1,2019-03
20,Kansas,2019.0,3.0,2225581.0,1484320.0,66.7,1434283.0,64.4,50037.0,3.4,Kansas,KS,20.0,1,2019-03
21,Kentucky,2019.0,3.0,3493161.0,2064027.0,59.1,1967320.0,56.3,96707.0,4.7,Kentucky,KY,21.0,1,2019-03
22,Louisiana,2019.0,3.0,3583666.0,2096088.0,58.5,2013023.0,56.2,83065.0,4.0,Louisiana,LA,22.0,1,2019-03
23,Maine,2019.0,3.0,1109377.0,687381.0,62.0,665675.0,60.0,21706.0,3.2,Maine,ME,23.0,1,2019-03
24,Maryland,2019.0,3.0,4761718.0,3245381.0,68.2,3127989.0,65.7,117392.0,3.6,Maryland,MD,24.0,1,2019-03
25,Massachusetts,2019.0,3.0,5629802.0,3778620.0,67.1,3649278.0,64.8,129342.0,3.4,Massachusetts,MA,25.0,1,2019-03
26,Michigan,2019.0,3.0,7985849.0,4939902.0,61.9,4704107.0,58.9,235795.0,4.8,Michigan,MI,26.0,1,2019-03
27,Minnesota,2019.0,3.0,4414293.0,3068406.0,69.5,2947960.0,66.8,120446.0,3.9,Minnesota,MN,27.0,1,2019-03
28,Mississippi,2019.0,3.0,2286551.0,1271339.0,55.6,1204825.0,52.7,66514.0,5.2,Mississippi,MS,28.0,1,2019-03
29,Missouri,2019.0,3.0,4807015.0,3062370.0,63.7,2950668.0,61.4,111702.0,3.6,Missouri,MO,29.0,1,2019-03
30,Montana,2019.0,3.0,848735.0,532686.0,62.8,509350.0,60.0,23336.0,4.4,Montana,MT,30.0,1,2019-03
31,Nebraska,2019.0,3.0,1476308.0,1037360.0,70.3,1003007.0,67.9,34353.0,3.3,Nebraska,NE,31.0,1,2019-03
32,Nevada,2019.0,3.0,2416855.0,1549318.0,64.1,1486267.0,61.5,63051.0,4.1,Nevada,NV,32.0,1,2019-03
33,New Hampshire,2019.0,3.0,1119396.0,771820.0,68.9,748591.0,66.9,23229.0,3.0,New Hampshire,NH,33.0,1,2019-03
34,New Jersey,2019.0,3.0,7070196.0,4482686.0,63.4,4320825.0,61.1,161861.0,3.6,New Jersey,NJ,34.0,1,2019-03
35,New Mexico,2019.0,3.0,1638171.0,951852.0,58.1,905584.0,55.3,46268.0,4.9,New Mexico,NM,35.0,1,2019-03
36,New York,2019.0,3.0,15671951.0,9515768.0,60.7,9126709.0,58.2,389059.0,4.1,New York,NY,36.0,1,2019-03
51000,New York city,2019.0,3.0,6748674.0,4098983.0,60.7,3930906.0,58.2,168077.0,4.1,,,,1,2019-03
37,North Carolina,2019.0,3.0,8221259.0,5059625.0,61.5,4862967.0,59.2,196658.0,3.9,North Carolina,NC,37.0,1,2019-03
38,North Dakota,2019.0,3.0,583050.0,407319.0,69.9,395055.0,67.8,12264.0,3.0,North Dakota,ND,38.0,1,2019-03
39,Ohio,2019.0,3.0,9234157.0,5796989.0,62.8,5547506.0,60.1,249483.0,4.3,Ohio,OH,39.0,1,2019-03
40,Oklahoma,2019.0,3.0,3024561.0,1840770.0,60.9,1783952.0,59.0,56818.0,3.1,Oklahoma,OK,40.0,1,2019-03
41,Oregon,2019.0,3.0,3397908.0,2099611.0,61.8,2007976.0,59.1,91635.0,4.4,Oregon,OR,41.0,1,2019-03
42,Pennsylvania,2019.0,3.0,10271309.0,6438082.0,62.7,6146987.0,59.8,291095.0,4.5,Pennsylvania,PA,42.0,1,2019-03
44,Rhode Island,2019.0,3.0,862648.0,553363.0,64.1,531535.0,61.6,21828.0,3.9,Rhode Island,RI,44.0,1,2019-03
45,South Carolina,2019.0,3.0,4050024.0,2368754.0,58.5,2290829.0,56.6,77925.0,3.3,South Carolina,SC,45.0,1,2019-03
46,South Dakota,2019.0,3.0,671993.0,460331.0,68.5,444387.0,66.1,15944.0,3.5,South Dakota,SD,46.0,1,2019-03
47,Tennessee,2019.0,3.0,5364123.0,3320477.0,61.9,3206636.0,59.8,113841.0,3.4,Tennessee,TN,47.0,1,2019-03
48,Texas,2019.0,3.0,21822493.0,13954188.0,63.9,13465204.0,61.7,488984.0,3.5,Texas,TX,48.0,1,2019-03
49,Utah,2019.0,3.0,2334391.0,1597123.0,68.4,1550636.0,66.4,46487.0,2.9,Utah,UT,49.0,1,2019-03
50,Vermont,2019.0,3.0,517867.0,344675.0,66.6,335892.0,64.9,8783.0,2.5,Vermont,VT,50.0,1,2019-03
51,Virginia,2019.0,3.0,6670614.0,4415408.0,66.2,4286034.0,64.3,129374.0,2.9,Virginia,VA,51.0,1,2019-03
53,Washington,2019.0,3.0,5995444.0,3891208.0,64.9,3704733.0,61.8,186475.0,4.8,Washington,WA,53.0,1,2019-03
54,West Virginia,2019.0,3.0,1451099.0,785691.0,54.1,742629.0,51.2,43062.0,5.5,West Virginia,WV,54.0,1,2019-03
55,Wisconsin,2019.0,3.0,4626472.0,3078835.0,66.5,2969372.0,64.2,109463.0,3.6,Wisconsin,WI,55.0,1,2019-03
56,Wyoming,2019.0,3.0,450554.0,294195.0,65.3,282495.0,62.7,11700.0,4.0,Wyoming,WY,56.0,1,2019-03
1,Alabama,2019.0,4.0,3861170.0,2226937.0,57.7,2167623.0,56.1,59314.0,2.7,Alabama,AL,1.0,1,2019-04
2,Alaska,2019.0,4.0,546243.0,347289.0,63.6,328549.0,60.1,18740.0,5.4,Alaska,AK,2.0,1,2019-04
4,Arizona,2019.0,4.0,5698836.0,3502998.0,61.5,3342966.0,58.7,160032.0,4.6,Arizona,AZ,4.0,1,2019-04
5,Arkansas,2019.0,4.0,2342453.0,1360914.0,58.1,1320964.0,56.4,39950.0,2.9,Arkansas,AR,5.0,1,2019-04
6,California,2019.0,4.0,31022564.0,19183667.0,61.8,18445071.0,59.5,738596.0,3.9,California,CA,6.0,1,2019-04
37,Los Angeles County,2019.0,4.0,8052885.0,5062690.0,62.9,4853534.0,60.3,209156.0,4.1,,,,1,2019-04
8,Colorado,2019.0,4.0,4532350.0,3085981.0,68.1,3007009.0,66.3,78972.0,2.6,Colorado,CO,8.0,1,2019-04
9,Connecticut,2019.0,4.0,2883945.0,1894175.0,65.7,1833841.0,63.6,60334.0,3.2,Connecticut,CT,9.0,1,2019-04
10,Delaware,2019.0,4.0,778516.0,486312.0,62.5,470800.0,60.5,15512.0,3.2,Delaware,DE,10.0,1,2019-04
11,District of Columbia,2019.0,4.0,579959.0,412258.0,71.1,392365.0,67.7,19893.0,4.8,District of Columbia,DC,11.0,1,2019-04
12,Florida,2019.0,4.0,17368100.0,10219267.0,58.8,9919708.0,57.1,299559.0,2.9,Florida,FL,12.0,1,2019-04
13,Georgia,2019.0,4.0,8180996.0,5099408.0,62.3,4934972.0,60.3,164436.0,3.2,Georgia,GA,13.0,1,2019-04
15,Hawaii,2019.0,4.0,1091436.0,666784.0,61.1,651019.0,59.6,15765.0,2.4,Hawaii,HI,15.0,1,2019-04
16,Idaho,2019.0,4.0,1362162.0,868925.0,63.8,844838.0,62.0,24087.0,2.8,Idaho,ID,16.0,1,2019-04
17,Illinois,2019.0,4.0,9999793.0,6434125.0,64.3,6182130.0,61.8,251995.0,3.9,Illinois,IL,17.0,1,2019-04
18,Indiana,2019.0,4.0,5235328.0,3365528.0,64.3,3271400.0,62.5,94128.0,2.8,Indiana,IN,18.0,1,2019-04
19,Iowa,2019.0,4.0,2468454.0,1724951.0,69.9,1682268.0,68.2,42683.0,2.5,Iowa,IA,19.0,1,2019-04
20,Kansas,2019.0,4.0,2225860.0,1480300.0,66.5,1438678.0,64.6,41622.0,2.8,Kansas,KS,20.0,1,2019-04
21,Kentucky,2019.0,4.0,3493890.0,2053985.0,58.8,1976909.0,56.6,77076.0,3.8,Kentucky,KY,21.0,1,2019-04
22,Louisiana,2019.0,4.0,3583469.0,2097332.0,58.5,2020208.0,56.4,77124.0,3.7,Louisiana,LA,22.0,1,2019-04
23,Maine,2019.0,4.0,1109866.0,686306.0,61.8,666925.0,60.1,19381.0,2.8,Maine,ME,23.0,1,2019-04
24,Maryland,2019.0,4.0,4762584.0,3229260.0,67.8,3130358.0,65.7,98902.0,3.1,Maryland,MD,24.0,1,2019-04
25,Massachusetts,2019.0,4.0,5631202.0,3759202.0,66.8,3655107.0,64.9,104095.0,2.8,Massachusetts,MA,25.0,1,2019-04
26,Michigan,2019.0,4.0,7986340.0,4896287.0,61.3,4709206.0,59.0,187081.0,3.8,Michigan,MI,26.0,1,2019-04
27,Minnesota,2019.0,4.0,4416696.0,3067272.0,69.4,2972699.0,67.3,94573.0,3.1,Minnesota,MN,27.0,1,2019-04
28,Mississippi,2019.0,4.0,2286578.0,1270714.0,55.6,1208473.0,52.9,62241.0,4.9,Mississippi,MS,28.0,1,2019-04
29,Missouri,2019.0,4.0,4808486.0,3059818.0,63.6,2975357.0,61.9,84461.0,2.8,Missouri,MO,29.0,1,2019-04
30,Montana,2019.0,4.0,849362.0,530881.0,62.5,512560.0,60.3,18321.0,3.5,Montana,MT,30.0,1,2019-04
31,Nebraska,2019.0,4.0,1476899.0,1036777.0,70.2,1008074.0,68.3,28703.0,2.8,Nebraska,NE,31.0,1,2019-04
32,Nevada,2019.0,4.0,2421273.0,1545794.0,63.8,1486568.0,61.4,59226.0,3.8,Nevada,NV,32.0,1,2019-04
33,New Hampshire,2019.0,4.0,1120021.0,765661.0,68.4,746185.0,66.6,19476.0,2.5,New Hampshire,NH,33.0,1,2019-04
34,New Jersey,2019.0,4.0,7070461.0,4455627.0,63.0,4326853.0,61.2,128774.0,2.9,New Jersey,NJ,34.0,1,2019-04
35,New Mexico,2019.0,4.0,1638955.0,952773.0,58.1,909081.0,55.5,43692.0,4.6,New Mexico,NM,35.0,1,2019-04
36,New York,2019.0,4.0,15667452.0,9452843.0,60.3,9119254.0,58.2,333589.0,3.5,New York,NY,36.0,1,2019-04
51000,New York city,2019.0,4.0,6746018.0,4061468.0,60.2,3914204.0,58.0,147264.0,3.6,,,,1,2019-04
37,North Carolina,2019.0,4.0,8229817.0,5037684.0,61.2,4863334.0,59.1,174350.0,3.5,North Carolina,NC,37.0,1,2019-04
38,North Dakota,2019.0,4.0,583184.0,407714.0,69.9,398118.0,68.3,9596.0,2.4,North Dakota,ND,38.0,1,2019-04
39,Ohio,2019.0,4.0,9235661.0,5781445.0,62.6,5575384.0,60.4,206061.0,3.6,Ohio,OH,39.0,1,2019-04
40,Oklahoma,2019.0,4.0,3025979.0,1829385.0,60.5,1781764.0,58.9,47621.0,2.6,Oklahoma,OK,40.0,1,2019-04
41,Oregon,2019.0,4.0,3400710.0,2093999.0,61.6,2017095.0,59.3,76904.0,3.7,Oregon,OR,41.0,1,2019-04
